date,510300,510880,159915,513100,518880
2025-03-28,3.92,3.082,2.089,1.475,6.938
2025-03-31,3.896,3.073,2.064,1.411,7.012
2025-04-01,3.894,3.097,2.062,1.436,7.056
2025-04-02,3.891,3.112,2.064,1.442,7.029
2025-04-03,3.871,3.117,2.027,1.413,7.094
2025-04-07,3.607,2.938,1.775,1.272,6.877
2025-04-08,3.642,3.003,1.804,1.319,6.925
2025-04-09,3.678,3.007,1.823,1.3,7.012
2025-04-10,3.741,3.038,1.863,1.429,7.164
2025-04-11,3.752,3.023,1.892,1.413,7.273
2025-04-14,3.76,3.051,1.895,1.432,7.327
2025-04-15,3.763,3.066,1.893,1.416,7.325
2025-04-16,3.772,3.082,1.87,1.389,7.503
2025-04-17,3.775,3.075,1.873,1.39,7.565
2025-04-18,3.785,3.077,1.878,1.381,7.583
2025-04-21,3.787,3.067,1.908,1.369,7.724
2025-04-22,3.79,3.077,1.899,1.371,7.982
2025-04-23,3.794,3.061,1.919,1.415,7.5
2025-04-24,3.794,3.074,1.907,1.398,7.582
2025-04-25,3.794,3.071,1.92,1.444,7.53
2025-04-28,3.788,3.074,1.906,1.448,7.465
2025-04-29,3.781,3.062,1.903,1.446,7.517
2025-04-30,3.778,3.038,1.921,1.446,7.471
2025-05-06,3.815,3.03,1.958,1.457,7.612
2025-05-07,3.839,3.049,1.967,1.462,7.671
2025-05-08,3.862,3.053,2.001,1.485,7.557
2025-05-09,3.857,3.07,1.984,1.486,7.531
2025-05-12,3.902,3.083,2.037,1.516,7.376
2025-05-13,3.906,3.105,2.03,1.522,7.332
2025-05-14,3.957,3.133,2.054,1.566,7.277
2025-05-15,3.923,3.124,2.012,1.559,7.062
2025-05-16,3.901,3.106,2.008,1.561,7.177
2025-05-19,3.895,3.117,2.002,1.547,7.222
2025-05-20,3.915,3.121,2.018,1.564,7.209
2025-05-21,3.931,3.15,2.034,1.549,7.439
2025-05-22,3.929,3.151,2.016,1.539,7.45
2025-05-23,3.9,3.123,1.994,1.534,7.454
2025-05-26,3.879,3.107,1.977,1.543,7.425
2025-05-27,3.858,3.095,1.967,1.55,7.366
2025-05-28,3.854,3.1,1.959,1.568,7.375
2025-05-29,3.878,3.108,1.989,1.589,7.3
2025-05-30,3.871,3.122,1.972,1.556,7.369
2025-06-03,3.869,3.134,1.977,1.562,7.478
2025-06-04,3.886,3.142,2.0,1.575,7.474
2025-06-05,3.896,3.124,2.023,1.571,7.483
2025-06-06,3.898,3.124,2.017,1.567,7.481
2025-06-09,3.907,3.128,2.034,1.571,7.4
2025-06-10,3.884,3.133,2.012,1.571,7.405
2025-06-11,3.916,3.142,2.038,1.577,7.428
2025-06-12,3.918,3.14,2.04,1.571,7.497
2025-06-13,3.892,3.125,2.02,1.554,7.588
2025-06-16,3.902,3.131,2.037,1.567,7.563
2025-06-17,3.901,3.134,2.028,1.573,7.499
2025-06-18,3.904,3.138,2.034,1.568,7.503
2025-06-19,3.873,3.124,2.005,1.559,7.465
2025-06-20,3.878,3.14,1.988,1.562,7.436
2025-06-23,3.891,3.153,1.998,1.559,7.464
2025-06-24,3.936,3.157,2.044,1.595,7.372
2025-06-25,4.001,3.173,2.109,1.595,7.392
2025-06-26,3.986,3.18,2.093,1.603,7.405
2025-06-27,3.963,3.154,2.101,1.619,7.326
2025-06-30,3.982,3.152,2.133,1.629,7.314
2025-07-01,3.988,3.175,2.126,1.622,7.397
2025-07-02,3.992,3.199,2.104,1.623,7.394
2025-07-03,4.015,3.198,2.141,1.626,7.445
2025-07-04,4.032,3.222,2.133,1.636,7.407
2025-07-07,4.014,3.235,2.11,1.635,7.355
2025-07-08,4.048,3.229,2.159,1.636,7.398
2025-07-09,4.045,3.245,2.163,1.63,7.314
2025-07-10,4.065,3.271,2.169,1.639,7.371
2025-07-11,4.079,3.25,2.185,1.633,7.376
2025-07-14,4.078,3.272,2.177,1.623,7.44
2025-07-15,4.078,3.233,2.212,1.648,7.436
2025-07-16,4.069,3.221,2.206,1.638,7.402
2025-07-17,4.102,3.212,2.247,1.65,7.397
2025-07-18,4.132,3.226,2.252,1.662,7.403
2025-07-21,4.157,3.247,2.275,1.662,7.446
2025-07-22,4.201,3.3,2.289,1.663,7.474
2025-07-23,4.215,3.318,2.297,1.657,7.534
